11 800
303 500
197 459 3 91

Coordinates
78      -0.6142       5.0489       1.1923
79     0.056188       5.3188      0.89333
80       1.7847        5.368      0.70446
81       2.7423       4.8089       1.4785
82       1.4707       5.5725      0.15522
83       2.8744        4.822       1.4169
84       1.6671       5.5845      0.09958
85     -0.56116       5.4748     0.053783
86      0.71149       5.5885      0.59457
87       1.2399       5.6409      0.34823
88      -1.6332       4.5114       1.7895
89      0.40641       5.6418      0.35422
90       3.0583       4.9331       1.2283
91       -1.238       5.1451      0.93902
92       2.6974       5.3172      0.68344
93       3.4192       4.5491       1.7731
94      -1.7868       4.5545       1.6986
95     -0.45982       5.6521    -0.004074
96       2.0746       5.5875      0.58055
97       -1.916       4.5973       1.6062
98      -0.4271       5.6427      0.36021
99       2.7515       5.3277      0.87518
100     -0.63582       5.5784      0.59893
101       2.3366       5.7012      0.13859
102       1.7591       5.8407     0.049411
103       1.3977       5.8473      0.28591
104      -1.3062       5.3085      0.89792
105     0.034572       5.8483      0.29993
106       3.4162       5.0657       1.1724
107      -1.5381       5.4901    -0.030646
108       1.1817       5.9801    -0.039772
109      0.37191       5.9711    -0.036414
110      -1.9176        5.058       1.0745
111      -1.4504       5.5984     0.086014
112      -1.9766       5.0386       1.1969
113      -1.2606       5.6436       0.3662
114     -0.43788       5.9621    -0.033057
115      0.70857        6.105   -0.0061084
116      -2.4753       4.5051       1.7922
117     -0.80456       5.8565      0.27489
118      -2.5521       4.5266       1.7468
119       2.7267       5.8445      0.27441
120      -2.6167       4.5481       1.7005
121       2.0728       6.0996    -0.014937
122       3.4133       5.5823      0.57177
123      0.38918       6.2521     -0.19588
124     -0.57015       6.1146    -0.017087
125      -2.0072       5.4563      0.71425
126       -2.647       4.7687       1.4959
127      0.51818        6.338     -0.44748
128      -1.2477       5.9532    -0.029699
129       1.3826       6.3618     -0.31215
130      -1.6437       5.8646      0.24985
131       1.9227       6.3641      -0.4366
132       2.6926       6.1782     -0.31769
133      -1.9477       5.7227      0.31072
134       1.2418       6.4668     -0.57403
135      -2.6269       5.1972       1.0017
136      -0.1664       6.5154     -0.50992
137      -1.9391       5.9291     0.046792
138      -2.3396       5.7221      0.11825
139      -2.6198       5.4695      0.63713
140       2.7213       6.3566     -0.32093
141      0.74378       6.6558     -0.69169
142       3.4104       6.0989    -0.028912
143      -3.3174       4.4988       1.7949
144      -1.1749       6.3808     -0.33411
145       2.0566       6.6185     -0.61819
146      -1.2493       6.4302     -0.56573
147     -0.14536       6.6959     -0.85519
148      -3.3189       4.9595       1.2632
149      -2.4828       5.8728      0.22481
150      -2.6348       5.8018      0.25525
151      0.67592       6.8525      -1.0103
152      -1.8109       6.3256     -0.41775
153      -2.6305        5.905      0.12328
154       1.3018       6.9534      -1.1083
155       2.6636       6.7481     -0.83344
156       3.0486       6.6551     -0.77398
157      -3.3204       5.4202      0.73148
158       1.0737       7.0315       -1.153
159      0.22591       7.0203      -1.1294
160      -0.6121       6.9136     -0.98947
161       3.4075       6.6154     -0.62959
162       2.7305       6.8753     -0.92423
163      -1.7796       6.6471     -0.65113
164     -0.74207       7.0178      -1.2218
165      -2.4592       6.3949     -0.37425
166      0.63951       7.1999      -1.3768
167      -1.2508       6.9072      -1.1018
168      -1.2258       6.9229      -0.9935
169     -0.34797       7.1534      -1.3031
170       -3.322       5.8809      0.19977
171       0.8298       7.3357      -1.5388
172      0.76554       7.3442      -1.5301
173      0.30932        7.325      -1.5379
174       1.9405       7.2848      -1.4508
175       1.3503       7.3464      -1.5397
176      0.18079        7.342      -1.5205
177     -0.21116       7.3143       -1.537
178      -2.3742       6.6981     -0.80579
179       2.6712       7.2086      -1.3407
180     -0.40396       7.3398      -1.5108
181     -0.73164       7.3036      -1.5361
182      -2.0226       6.9477      -1.1054
183       3.4045        7.132      -1.2303
184     -0.98871       7.3376      -1.5012
185      -2.3561       6.9009     -0.95337
186      -1.2521       7.2929      -1.5352
187       -3.324       6.4016      -0.3981
188      -1.5735       7.3353      -1.4916
189       -1.771       7.3019      -1.5171
190      -2.1582       7.3331       -1.482
191       -2.891       7.0399      -1.1619
192      -2.2899       7.3108       -1.499
193      -2.8725       7.1282      -1.2241
194      -3.3261       6.9127     -0.98499
195       -2.743       7.3309      -1.4723
196      -2.8088       7.3197      -1.4808
197      -3.3277       7.3287      -1.4627
EndCoordinates

Elements
1 16 17 14 9
2 44 42 45 40
3 47 43 46 45
4 17 23 22 9
5 42 36 37 40
6 43 39 38 37
7 39 38 37 31
8 195 196 192 193
9 195 196 193 197
10 173 171 172 166
11 171 172 166 158
12 190 192 189 182
13 177 173 176 159
14 181 177 180 164
15 186 188 189 167
16 186 181 184 164
17 14 16 9 5
18 46 47 45 65
19 45 44 40 48
20 173 176 159 172
21 36 37 40 34
22 171 175 172 158
23 190 195 192 185
24 177 176 180 169
25 180 177 169 164
26 188 190 189 182
27 181 180 184 164
28 186 184 188 167
29 172 173 166 159
30 166 171 158 151
31 37 42 40 45
32 172 166 158 159
33 36 37 34 31
34 169 180 164 160
35 164 169 160 147
36 44 42 40 36
37 173 171 166 151
38 190 192 182 185
39 177 176 169 159
40 38 43 37 40
41 45 44 48 59
42 158 166 151 159
43 43 39 37 47
44 82 84 69 102
45 82 84 102 101
46 196 193 197 191
47 196 193 191 192
48 193 197 191 194
49 191 193 194 185
50 191 193 185 192
51 17 14 9 22
52 68 69 59 108
53 184 186 164 167
54 177 169 164 147
55 16 23 17 9
56 37 38 40 35
57 16 14 13 5
58 38 43 40 41
59 43 40 41 46
60 40 38 41 35
61 40 41 46 48
62 118 97 120 126
63 120 118 126 143
64 169 180 160 159
65 8 19 9 20
66 133 138 150 149
67 138 150 149 153
68 150 149 153 170
69 149 138 153 137
70 138 150 153 170
71 133 138 149 137
72 133 138 137 130
73 137 133 130 149
74 150 133 149 139
75 149 150 139 170
76 153 149 137 165
77 3 5 2 4
78 192 195 193 185
79 176 180 169 159
80 18 11 10 14
81 11 10 14 13
82 94 75 97 112
83 97 94 112 118
84 133 138 130 113
85 130 133 113 125
86 64 70 56 81
87 64 70 81 93
88 189 188 182 167
89 43 40 46 45
90 13 7 12 5
91 7 12 5 15
92 13 7 5 6
93 38 43 41 46
94 5 8 9 11
95 8 9 11 20
96 180 164 160 184
97 164 160 184 167
98 164 160 167 147
99 1 3 2 4
100 138 137 130 128
101 47 43 45 37
102 130 133 125 149
103 43 37 40 45
104 166 151 159 173
105 137 130 128 152
106 11 6 10 13
107 94 118 116 112
108 55 49 50 58
109 49 50 58 52
110 18 24 20 22
111 20 18 22 14
112 67 94 88 112
113 67 55 57 63
114 55 57 63 62
115 21 25 19 20
116 19 21 20 8
117 169 177 159 147
118 52 54 56 60
119 87 68 74 109
120 68 74 109 65
121 55 67 61 63
122 94 67 75 112
123 182 190 185 163
124 171 175 158 154
125 175 158 154 174
126 158 171 154 151
127 154 158 151 134
128 40 46 45 48
129 37 38 35 34
130 35 37 34 40
131 38 35 34 32
132 35 34 32 28
133 37 38 34 31
134 192 182 185 191
135 23 29 22 19
136 22 23 19 9
137 67 61 63 78
138 63 67 78 91
139 78 63 91 100
140 49 55 53 58
141 5 13 6 11
142 18 20 11 14
143 185 182 163 178
144 185 182 178 191
145 178 185 191 194
146 163 185 178 165
147 185 178 165 194
148 169 160 147 159
149 61 63 78 55
150 63 78 55 62
151 63 78 62 100
152 27 24 30 26
153 27 24 26 25
154 26 27 25 33
155 24 26 25 20
156 27 24 25 20
157 24 26 20 22
158 7 5 6 3
159 153 149 165 170
160 118 143 116 126
161 116 118 126 112
162 30 27 26 31
163 30 27 31 34
164 31 30 34 36
165 177 173 159 147
166 55 50 57 62
167 27 26 31 33
168 31 27 33 32
169 33 31 32 39
170 31 27 32 34
171 32 31 34 38
172 27 33 32 25
173 52 49 51 58
174 49 51 58 53
175 94 116 88 112
176 39 32 38 31
177 67 57 75 63
178 75 67 63 91
179 28 32 25 27
180 25 28 27 21
181 28 32 27 34
182 182 163 178 152
183 26 20 22 19
184 20 22 19 9
185 67 88 61 78
186 69 82 102 108
187 82 102 108 103
188 82 102 103 101
189 108 82 103 87
190 82 103 87 101
191 103 108 87 115
192 108 82 87 68
193 102 108 103 121
194 69 82 108 68
195 103 102 121 101
196 102 121 101 131
197 102 121 131 108
198 103 108 115 129
199 103 108 129 121
200 93 90 83 81
201 90 83 81 77
202 83 81 77 56
203 83 93 81 70
204 81 83 70 56
205 22 29 26 25
206 29 26 25 33
207 7 5 3 4
208 7 5 4 15
209 51 52 58 54
210 97 120 126 110
211 26 25 20 19
212 118 97 126 112
213 130 137 149 165
214 55 61 53 78
215 108 115 129 123
216 108 115 123 109
217 115 123 109 105
218 123 109 105 114
219 109 115 105 89
220 105 109 89 74
221 89 105 74 98
222 109 89 74 87
223 109 115 89 87
224 108 115 109 87
225 105 109 74 65
226 89 105 98 79
227 54 64 56 72
228 126 120 143 148
229 163 178 152 165
230 154 158 134 129
231 56 54 72 76
232 151 158 159 141
233 151 158 141 134
234 159 151 141 147
235 141 151 134 127
236 141 151 127 147
237 134 141 127 129
238 134 141 129 158
239 151 159 173 147
240 27 25 21 20
241 137 130 152 165
242 65 68 59 109
243 68 59 109 108
244 46 45 48 65
245 152 163 165 130
246 56 64 81 72
247 81 90 77 99
248 81 90 99 106
249 81 90 106 93
250 90 99 106 92
251 90 99 92 77
252 99 92 77 101
253 87 103 115 86
254 87 103 86 76
255 87 103 76 80
256 87 103 80 101
257 76 87 80 60
258 80 76 60 56
259 76 87 60 86
260 60 76 86 58
261 60 76 58 54
262 188 190 182 163
263 133 125 149 139
264 48 71 65 85
265 71 65 85 98
266 85 71 98 113
267 65 85 98 95
268 85 98 95 117
269 65 85 95 59
270 95 85 117 113
271 98 65 95 114
272 95 98 114 117
273 71 65 98 113
274 114 95 117 128
275 85 98 117 113
276 98 114 117 105
277 65 95 114 109
278 98 114 105 109
279 98 65 114 109
280 85 71 113 66
281 85 71 66 48
282 98 117 113 100
283 98 117 100 105
284 100 98 105 79
285 117 113 100 104
286 113 98 100 104
287 117 114 128 124
288 117 114 124 105
289 114 124 105 123
290 128 117 124 144
291 114 128 124 144
292 124 114 144 136
293 124 114 136 123
294 66 111 107 113
295 111 107 113 138
296 26 25 19 22
297 14 11 13 5
298 115 105 89 86
299 105 89 86 79
300 89 115 86 87
301 86 89 87 73
302 86 89 73 79
303 87 86 73 60
304 73 86 79 58
305 86 73 60 58
306 89 73 79 62
307 73 79 62 58
308 79 89 62 98
309 62 79 98 100
310 62 79 100 78
311 62 79 78 55
312 65 85 59 48
313 59 65 48 45
314 99 106 92 122
315 92 99 122 119
316 92 99 119 101
317 119 92 101 142
318 95 117 128 113
319 117 128 113 130
320 128 113 130 111
321 113 130 111 138
322 128 113 111 95
323 130 128 111 138
324 113 117 130 104
325 117 128 130 144
326 95 85 113 111
327 184 188 167 168
328 167 184 168 160
329 168 167 160 144
330 188 167 168 182
331 167 168 182 163
332 167 168 163 146
333 167 168 146 144
334 168 146 144 163
335 146 144 163 152
336 146 144 152 128
337 146 144 128 114
338 163 146 152 182
339 144 163 152 130
340 95 65 59 109
341 133 125 139 110
342 146 167 144 160
343 25 29 19 22
344 22 20 14 9
345 155 132 156 140
346 132 156 140 142
347 155 132 140 131
348 156 155 140 162
349 156 155 162 183
350 155 140 162 145
351 162 155 145 174
352 140 132 142 119
353 140 132 119 121
354 140 132 121 131
355 140 156 162 161
356 156 162 161 183
357 140 156 161 142
358 155 162 183 179
359 155 162 179 174
360 128 130 144 152
361 127 134 129 108
362 134 129 108 131
363 134 129 131 145
364 129 131 145 121
365 131 145 121 140
366 129 131 121 108
367 131 134 145 154
368 131 145 140 155
369 131 145 155 174
370 134 129 145 154
371 75 67 91 104
372 91 75 104 110
373 104 91 110 113
374 104 91 113 98
375 105 98 109 65
376 105 98 65 74
377 160 147 159 136
378 160 147 136 144
379 147 159 136 141
380 50 58 52 60
381 126 120 148 135
382 126 120 135 110
383 58 52 60 54
384 77 81 99 72
385 99 77 72 96
386 77 81 72 56
387 72 77 56 80
388 72 77 80 96
389 80 72 96 76
390 96 80 76 103
391 77 80 96 101
392 80 96 101 103
393 80 72 76 56
394 178 152 165 153
395 9 14 5 11
396 9 14 11 20
397 123 108 109 127
398 109 123 127 114
399 79 62 58 50
400 121 101 131 132
401 121 101 132 119
402 121 101 119 96
403 101 119 96 99
404 121 101 96 103
405 101 132 119 142
406 158 154 174 145
407 113 85 66 111
408 123 108 127 129
409 130 113 104 125
410 125 149 139 135
411 139 125 135 110
412 125 135 110 112
413 110 125 112 104
414 135 110 112 126
415 112 110 104 75
416 110 112 126 97
417 110 112 97 75
418 110 125 104 113
419 87 108 68 109
420 133 113 125 110
421 99 77 96 101
422 79 62 50 55
423 163 167 146 182
424 98 62 100 63
425 149 139 135 157
426 139 135 157 148
427 152 137 165 153
428 53 55 78 79
429 135 139 110 148
430 168 182 163 188
431 73 60 58 50
432 141 127 129 123
433 141 127 123 136
434 127 123 136 114
435 141 127 136 147
436 127 136 147 114
437 144 146 160 147
438 98 100 104 91
439 100 104 91 78
440 104 91 78 67
441 146 144 114 147
442 122 92 119 142
443 75 67 104 112
444 98 100 91 63
445 146 167 160 147
446 62 58 50 73
447 136 147 114 144
448 157 139 170 149
449 154 158 129 145
450 145 131 154 174
451 50 55 58 79
452 153 187 170 165
453 165 178 153 187
454 165 178 187 194
455 76 60 56 54
456 55 53 58 79
457 88 67 112 104
458 78 104 67 88
459 120 148 135 110
EndElements

Dirichlet
1
4
15
EndDirichlet

Neumann
49
50
51
52
56
58
60
63
64
70
75
76
77
78
81
83
88
90
91
92
93
94
96
97
99
104
106
110
112
114
116
118
119
120
122
124
125
129
132
134
135
136
139
140
142
143
144
145
146
147
151
152
154
155
156
157
159
160
161
162
163
164
165
166
167
168
169
170
171
172
173
174
176
178
179
182
183
184
185
186
187
188
189
190
191
192
193
194
195
196
197
EndNeumann
